video_id,channelId,title,video_id,liveBroadcastContent,definition,dimension,duration,relevantTopicIds
u-OQ-Zv6PfI,UCDO89DCjRd7tt5-yLmRUXKg,,,none,hd,2d,PT16M25S,"['/m/032tl', '/m/019_rr', '/m/019_rr', '/m/032tl']"
aB-UKwO367s,UC3sznuotAs2ohg_U__Jzj_Q,,,none,hd,2d,PT15M37S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
eEdPnm-AZ94,UCjzEF5kUZypUftfHD1MKuCg,,,none,hd,2d,PT2M40S,"['/m/04rlf', '/m/04rlf']"
CJzaYLc4pPY,UCI3H1FsjbdqGcLq93ZilV5g,,,none,hd,2d,PT3M4S,"['/m/0glt670', '/m/04rlf', '/m/04rlf', '/m/0glt670']"
eV03W0mnxkI,UCnrGPRKAg1PgvuSHrRIl3jg,,,none,hd,2d,PT1H6M19S,"['/m/098wr', '/m/098wr']"
aeoeECXFksI,UC6HyKpYWmX4zsy6_bJZIK7A,,,none,hd,2d,PT16M10S,
_zhR6d6LDzM,UCKhSqWRvBtjlivrs_xeT5aQ,,,none,hd,2d,PT4M10S,"['/m/04rlf', '/m/0glt670', '/m/04rlf', '/m/0glt670']"
rbQLd9Kj2VI,UCvgfXK4nTYKudb0rFR6noLA,,,none,hd,2d,PT26M17S,"['/m/01h7lh', '/m/06ntj', '/m/06ntj', '/m/01h7lh']"
iqQXwovaUJQ,UC4PziMH5MvvsmqM0VCZTy-g,,,none,hd,2d,PT2M24S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
l3vbvF8bQfI,UCe3I9BAVCzf9oACYU1EtrxA,,,none,hd,2d,PT3M32S,"['/m/04rlf', '/m/05rwpb', '/m/064t9', '/m/04rlf', '/m/064t9', '/m/05rwpb']"
FvBcYkY7ZGo,UCa6vGFO9ty8v5KZJXQxdhaw,,,none,hd,2d,PT5M39S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
QFY79W78ZsY,UCNmXRwlQMlyXtLj-L9x3hLQ,,,none,hd,2d,PT3M33S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
YyGq2vjv7Qs,UCMtFAi84ehTSYSE9XoHefig,,,none,hd,2d,PT9M30S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
_1mIPOYZzfo,UChi08h4577eFsNXGd3sxYhw,,,none,hd,2d,PT57M45S,"['/m/02jjt', '/m/04rlf', '/m/04rlf']"
rjlxc-vxNBA,UCutXfzLC5wrV3SInT_tdY0w,,,none,hd,2d,PT13M32S,"['/m/02vxn', '/m/02jjt', '/m/02jjt']"
idD1C2-ISlo,UCK-GN21LMCsDoQgnZXNqLaw,,,none,hd,2d,PT4M13S,"['/m/04rlf', '/m/01lyv', '/m/04rlf', '/m/01lyv']"
Kpxn9nl02qg,UCJ0uqCI0Vqr2Rrt1HseGirg,,,none,hd,2d,PT3M51S,"['/m/0f2f9', '/m/02jjt', '/m/064t9', '/m/04rlf', '/m/04rlf', '/m/064t9']"
EOmcGbXsRM8,UC8-Th83bH_thdKZDJCrn88g,,,none,hd,2d,PT4M33S,"['/m/0f2f9', '/m/05qjc', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc', '/m/05qjc']"
HDJYRLqTUjo,UCsZsDjpf2Ppv_cT2K6_q2cw,,,none,hd,2d,PT9M34S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
40zKzYxwaF0,UCIiBf-JbtCazHSFqXV4JgoA,,,none,hd,2d,PT10M47S,"['/m/019_rr', '/m/019_rr']"
5TXSR9Jel24,UCHJuQZuzapBh-CuhRYxIZrg,,,none,hd,2d,PT54S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
oRSVrtKph_k,UC-FQUIVQ-bZiefzBiQAa8Fw,,,none,hd,2d,PT12M49S,"['/m/05qjc', '/m/02jjt', '/m/02jjt', '/m/05qjc']"
x2u-KEex34A,UCWJ2lWNubArHWmf3FIHbfcQ,,,none,hd,2d,PT7M23S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
rll790aP60Q,UCBv7HEHuVlNAELGi5XJd85Q,,,none,hd,2d,PT36M56S,"['/m/04rlf', '/m/04rlf']"
ldMaZ_7FNDY,UCDVPcEbVLQgLZX0Rt6jo34A,,,none,hd,2d,PT24M9S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
NBYL_QwYhjs,UC14UlmYlSNiQCBe9Eookf_A,,,none,hd,2d,PT51S,"['/m/02vx4', '/m/06ntj', '/m/06ntj', '/m/02vx4']"
KHeAmpahI08,UCfSAqqftdc7FM1SY5vJjKfA,,,none,hd,2d,PT3M33S,"['/m/064t9', '/m/04rlf', '/m/04rlf', '/m/064t9']"
V4dqF7UOspg,UCcyq283he07B7_KUX07mmtA,,,none,hd,2d,PT2M24S,
fQTVpWxu570,UClVrJwcIy7saPcGc1nct80A,,,none,hd,2d,PT3M28S,"['/m/04rlf', '/m/05rwpb', '/m/04rlf', '/m/05rwpb']"
fVizzW1uyDw,UCiWLfSweyRNmLpgEHekhoAg,,,none,hd,2d,PT1M38S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
sTnCS91HgcE,UCRMyWO_XpLOhGFCYNmq9oAQ,,,none,hd,2d,PT17M57S,"['/m/019_rr', '/m/019_rr']"
cPSpmSXNy_A,UCdAt_KUKt0g9ZRQ7gwKaN3A,,,none,hd,2d,PT10M29S,['/m/04rlf']
sOz90t6gH-8,UCxshhzR907v2w6DjICyAgLQ,,,none,sd,2d,PT1M42S,"['/m/098wr', '/m/098wr']"
mB2UTIkgY1I,UCIRYBXDze5krPDzAEOxFGVA,,,none,hd,2d,PT1M10S,"['/m/098wr', '/m/06bvp', '/m/098wr', '/m/06bvp']"
7pXcSzCvYvs,UC8p1vwvWtl6T73JiExfWs1g,,,none,hd,2d,PT52S,"['/m/098wr', '/m/05qt0', '/m/098wr', '/m/05qt0']"
jiP82WVx6mM,UCSm-R5OcwjKSeQZFC6VROVw,,,none,hd,2d,PT1M49S,"['/m/027x7n', '/m/019_rr', '/m/0kt51', '/m/019_rr', '/m/0kt51']"
W7Vf8NiqSu8,UC0zBqtDZ8204xxv7d4aZv6w,,,none,hd,2d,PT1M5S,"['/m/019_rr', '/m/019_rr']"
gqR5QaaSFX4,UCdAeRRjq6vjnAkxatZVxxxg,,,none,hd,2d,PT30S,"['/m/098wr', '/m/098wr']"
WAwRrtH-4Lg,UCo8bcnLyZH8tBIH9V1mLgqQ,,,none,hd,2d,PT8M43S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
Isvqg90LhqM,UCNqRS1gSJFMNPVwye1gyI_g,,,none,hd,2d,PT31S,"['/m/019_rr', '/m/019_rr']"
No35-c4zXjo,UCPDXXXJj9nax0fr0Wfc048g,,,none,hd,2d,PT3M52S,"['/m/09kqc', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/09kqc']"
lrWRy9BBp-c,UC0v-tlzsn0QZwJnkiaUSJVQ,,,none,hd,2d,PT8M59S,"['/m/02jjt', '/m/02jjt']"
aoY0J5jSbTM,UC4PziMH5MvvsmqM0VCZTy-g,,,none,hd,2d,PT1M33S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
aHuIyhO7dtw,UC8-Th83bH_thdKZDJCrn88g,,,none,hd,2d,PT6M23S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
IiRmtBZu0pM,UCpXJtZWhOZ-73Vbp-gcsGkQ,,,none,hd,2d,PT1M59S,
yLdav-8af6g,UCzH3iADRIq1IJlIXjfNgTpA,,,none,hd,2d,PT8M22S,"['/m/019_rr', '/m/019_rr']"
Z0JupszeKIo,UCvJJ_dzjViJCoLf5uKUTwoA,,,none,hd,2d,PT2M19S,
15UK0924t_o,UCrlcqlqYJV28LvH1iYgw4DA,,,none,hd,2d,PT10M1S,"['/m/032tl', '/m/019_rr', '/m/019_rr', '/m/032tl']"
q260bjSiyq0,UCximsD7EJ38jzCNgfP_YTmA,,,none,hd,2d,PT2M9S,"['/m/064t9', '/m/04rlf', '/m/04rlf', '/m/064t9']"
PSA-TnMwK9c,UCiWLfSweyRNmLpgEHekhoAg,,,none,hd,2d,PT3M36S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
gImQUUb8cU4,UC1x4XiKjnt_aonVhDLDxqmw,,,none,hd,2d,PT15M25S,['/m/04rlf']
d6hso-SroWE,UCDVYQ4Zhbm3S2dlz7P1GBDg,,,none,hd,2d,PT3M7S,"['/m/0jm_', '/m/06ntj', '/m/06ntj', '/m/0jm_']"
2_dkBgK4Mbk,UCHd62-u_v4DvJ8TCFtpi4GA,,,none,hd,2d,PT5M44S,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']"
OOGWCr4EZRo,UCqFzWxSCi39LnW1JKFR3efg,,,none,hd,2d,PT3M24S,"['/m/04rlf', '/m/04rlf']"
pjaEEzjd9iw,UCkH1uDkyuO9sVjSqdqBygOg,,,none,hd,2d,PT1M31S,
U0FRd8BbRW4,UC-QYYWmN2caGNL21u353wfQ,,,none,sd,2d,PT1M6S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
6DuLfoU3apA,UCIQYTkTMDH_kw86LRV0pxbQ,,,none,sd,2d,PT1M22S,"['/m/04rlf', '/m/0ggq0m', '/m/04rlf', '/m/0ggq0m']"
aYnyMPc3LQ4,UCGwu0nbY2wSkW8N-cghnLpA,,,none,hd,2d,PT8M22S,"['/m/02jjt', '/m/02vxn', '/m/02jjt', '/m/02vxn']"
ZJkc_C5-Cd8,UCqFzWxSCi39LnW1JKFR3efg,,,none,hd,2d,PT5M21S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/09kqc', '/m/0f2f9']"
Y-iFgDK_D5s,UCBjh-uGy5RcclATnFpQBobw,,,none,hd,2d,PT13M49S,"['/m/019_rr', '/m/019_rr']"
au5hwGS4KRE,UCUUWDzrkuEztzddaW_sgQbA,,,none,hd,2d,PT16S,"['/m/0jm_', '/m/06ntj', '/m/04rlf', '/m/04rlf']"
gvuvxLzUB-w,UCP6HGa63sBC7-KHtkme-p-g,,,none,hd,2d,PT1M4S,"['/m/019_rr', '/m/019_rr']"
DnSO5Uhobvo,UCnsa7fw1hZHP5qvf8zVGnvA,,,none,hd,2d,PT4M28S,"['/m/064t9', '/m/04rlf', '/m/04rlf', '/m/064t9']"
7ZhaNwZbco8,UCBi2mrWuNuyYy4gbM6fU18Q,,,none,hd,2d,PT3M5S,"['/m/098wr', '/m/098wr']"
_QufBstcsrc,UCkCrLWvO43Og_1CWUJ0HIAg,,,none,hd,2d,PT11M28S,"['/m/0f2f9', '/m/02vxn', '/m/05qjc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/05qjc', '/m/02vxn']"
V59YAu9l-gY,UCnzbVkknmqhRqUKg7RDTDeg,,,none,hd,2d,PT2M8S,"['/m/06ntj', '/m/018w8', '/m/06ntj', '/m/018w8']"
iLZSB-5Dyf8,UCjmJDM5pRKbUlVIzDYYWb6g,,,none,hd,2d,PT3M6S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
oDYoV8-9v10,UC64UiPJwM_e9AqAd7RiD7JA,,,none,hd,2d,PT7M44S,
77e7n60Zs9E,UC1DZpQ2DDExws9Zvl7UcSkg,,,none,hd,2d,PT8M16S,"['/m/04rlf', '/m/04rlf']"
MLVcmQ62luE,UCay_OLhWtf9iklq8zg_or0g,,,none,hd,2d,PT9M28S,"['/m/019_rr', '/m/032tl', '/m/019_rr', '/m/032tl']"
I92OeEHWmTc,UCdtXPiqI2cLorKaPrfpKc4g,,,none,hd,2d,PT1M26S,
lUZPV3gGXgY,UCGCVyTWogzQ4D170BLy2Arw,,,none,hd,2d,PT12M2S,"['/m/019_rr', '/m/019_rr']"
4GUxd-4TUTs,UCupvZG-5ko_eiXAupbDfxWw,,,none,hd,2d,PT6M25S,"['/m/098wr', '/m/05qt0', '/m/098wr', '/m/05qt0']"
dPuULksBPcI,UCy6D16zE_mMEm1HVD20WFxA,,,none,hd,2d,PT1M58S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
V1LBWKqQpfI,UCcMDMoNu66_1Hwi5-MeiQgw,,,none,hd,2d,PT13M9S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
Ugcz3EaGodE,UCINb0wqPz-A0dV9nARjJlOQ,,,none,hd,2d,PT1M46S,"['/m/04rlf', '/m/02lkt', '/m/04rlf', '/m/02lkt']"
OO5_E0_NAOg,UCb-OifYs4aOlQ7HAf5H8Gaw,,,none,sd,2d,PT26M51S,"['/m/04rlf', '/m/04rlf']"
_7985zBEM3o,UCAL3JXZSzSm8AlZyD3nQdBA,,,none,hd,2d,PT9M5S,
bqIVwa9VFDM,UCZYTClx2T1of7BRZ86-8fow,,,none,hd,2d,PT3M53S,"['/m/098wr', '/m/098wr']"
h07CnJy-SUc,UCHd62-u_v4DvJ8TCFtpi4GA,,,none,hd,2d,PT2M57S,"['/m/098wr', '/m/05qt0', '/m/098wr', '/m/05qt0']"
vBdxi7-_HKw,UCch-fMerjf4XGRBR0nOaAlQ,,,none,sd,2d,PT6M37S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
pn6azlyHzuU,UCsn6cjffsvyOZCZxvGoJxGg,,,none,hd,2d,PT2M48S,"['/m/027x7n', '/m/019_rr', '/m/019_rr', '/m/027x7n']"
NzJdS6YC9es,UC6E2mP01ZLH_kbAyeazCNdg,,,none,hd,2d,PT11M57S,"['/m/019_rr', '/m/019_rr']"
3LNeBf7bOTU,UCvmijL-eepDVHYSJHDY3d6w,,,none,hd,2d,PT29S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
GKBI_bVFSfs,UCd9tH9PoTL_MuGdTgGTFcgw,,,none,hd,2d,PT1M26S,"['/m/07yv9', '/m/019_rr', '/m/019_rr', '/m/07yv9']"
qax_QIFvw_o,UCsEukrAd64fqA7FjwkmZ_Dw,,,none,hd,2d,PT6M24S,
rWVLhFdOr_M,UCblfuW_4rakIf2h6aqANefA,,,none,hd,2d,PT1H36M58S,"['/m/019_rr', '/m/019_rr']"
ClM-MORjXQI,UCNo5PGwGmfnEprEUUb9AGgw,,,none,hd,2d,PT2M5S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
trW9rxpSBxA,UC5f5IV0Bf79YLp_p9nfInRA,,,none,hd,2d,PT2M11S,['/m/018w8']
Ow-plaMZHT8,UCOVNwfj-pojRF0uenaBIdHw,,,none,sd,2d,PT27S,"['/m/019_rr', '/m/07yv9', '/m/019_rr', '/m/07yv9']"
eenl2f0o6AQ,UC5I2hjZYiW9gZPVkvzM8_Cw,,,none,hd,2d,PT22M10S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
wOFuVNiAJQQ,UCpJmBQ8iNHXeQ7jQWDyGe3A,,,none,hd,2d,PT3M25S,
PfZHU8ZT-Uo,UCxr2d4As312LulcajAkKJYw,,,none,hd,2d,PT3M14S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
ahAnbeyxlic,UCCvgLV2Ixb8KCemj-UtXZ-g,,,none,hd,2d,PT2M29S,"['/m/098wr', '/m/098wr']"
9udUUMxQNG0,UCFzr6ae9Uv-a_tCmHmkw49g,,,none,hd,2d,PT7M3S,"['/m/019_rr', '/m/019_rr']"
rDGt6F3xTcw,UCOD6Y_wFdcnCl2B9jOeuWwA,,,none,hd,2d,PT7M3S,"['/m/0410tth', '/m/07yv9', '/m/019_rr', '/m/019_rr', '/m/07yv9', '/m/0410tth']"
LcExeXLNKyY,UC22go5LdQEw-iDuxFb4C0hw,,,none,hd,2d,PT3M15S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
wrpeEitIEpA,UC3XTzVzaHQEd30rQbuvCtTQ,,,none,hd,2d,PT1M10S,
KbbgQsTbQ9Q,UCDVYQ4Zhbm3S2dlz7P1GBDg,,,none,hd,2d,PT15M52S,"['/m/0jm_', '/m/06ntj', '/m/06ntj', '/m/0jm_']"
bPJjU2Mpujs,UCjzEF5kUZypUftfHD1MKuCg,,,none,hd,2d,PT42S,"['/m/064t9', '/m/04rlf', '/m/03_d0', '/m/04rlf', '/m/064t9']"
kfPNxNIDHrA,UCLXo7UDZvByw2ixzpQCufnA,,,none,hd,2d,PT4M45S,"['/m/098wr', '/m/098wr']"
nCPIKP_84qs,UCUKi4zY5ETSqrKAjTBgjM-g,,,none,hd,2d,PT5M24S,
NHrwcQQ38bA,UCsFkInl7eWF0mkBbT2ATbNA,,,none,hd,2d,PT4M29S,"['/m/019_rr', '/m/07yv9', '/m/019_rr', '/m/07yv9']"
JrFiNSueT3Y,UCQjh-JVPNWfY-KsZS3RgRHw,,,none,hd,2d,PT6M46S,"['/m/0f2f9', '/m/05qjc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/05qjc']"
iuBPpEkUi8I,UCQkE8g1_Ud7eT1ZZEHxQTbw,,,none,hd,2d,PT1M,"['/m/019_rr', '/m/027x7n', '/m/019_rr', '/m/027x7n']"
5g20u8EfMdg,UCpJmBQ8iNHXeQ7jQWDyGe3A,,,none,hd,2d,PT3M33S,"['/m/04rlf', '/m/04rlf']"
391JeKrI30w,UCHd62-u_v4DvJ8TCFtpi4GA,,,none,hd,2d,PT9H1M56S,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']"
PKP8Mimj3QI,UC1DZpQ2DDExws9Zvl7UcSkg,,,none,sd,2d,PT2M,"['/m/04rlf', '/m/04rlf']"
v3Nv2R9Acec,UCTAgbu2l6_rBKdbTvEodEDw,,,none,hd,2d,PT2M36S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
26qOMpjicGs,UCRjCsrImgMNezvzwYRJCtzQ,,,none,hd,2d,PT2M32S,"['/m/019_rr', '/m/019_rr']"
XIxZLrruFpg,UCY1Yc3xA1aY0lqnKUTDTi7A,,,none,hd,2d,PT6M31S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
yOZf7zIf6fM,UCiKGMZZmZXK-RpbKJGXgH3Q,,,none,hd,2d,PT2M46S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
gTF8KYoJkMM,UCBa659QWEk1AI4Tg--mrJ2A,,,none,hd,2d,PT7M56S,"['/m/098wr', '/m/098wr']"
2fxqFJsvus4,UCj7V_ikJOXO9RC8at6kYfHQ,,,none,hd,2d,PT3M1S,"['/m/02jjt', '/m/0f2f9', '/m/02jjt', '/m/0f2f9']"
O6K0ZPRqzFU,UCWStqpgu1Pt3VhXCOGlmkkw,,,none,hd,2d,PT16S,"['/m/02jjt', '/m/02jjt']"
_0uV-jMbHQU,UCjDsbbzHgTrGc4Ff26TJtsA,,,none,hd,2d,PT1M52S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
6vbFe6F48Uo,UCE_M8A5yxnLfW0KghEeajjw,,,none,hd,2d,PT39S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
MEEj62ZqFYo,UCP7fFTk84EcskVvRvGkUb_Q,,,none,hd,2d,PT4M1S,"['/m/098wr', '/m/098wr']"
3tUSDKhcxcc,UCsZsDjpf2Ppv_cT2K6_q2cw,,,none,hd,2d,PT8M32S,"['/m/019_rr', '/m/019_rr']"
WMefea9aYNA,UC8Su5vZCXWRag13H53zWVwA,,,none,hd,2d,PT1M,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']"
3rIjcRK_BNU,UC8jAs70N1uaZmEHn9o0hXxw,,,none,hd,2d,PT34S,"['/m/04rlf', '/m/02lkt', '/m/04rlf', '/m/02lkt']"
PUcS24GuAog,UCfAEEhKikW1676DCa_0OWLA,,,none,hd,2d,PT39M16S,"['/m/019_rr', '/m/019_rr']"
tXWHO14c88c,UCupvZG-5ko_eiXAupbDfxWw,,,none,hd,2d,PT4M4S,"['/m/02jjt', '/m/02jjt']"
of_i4P9QwyM,UCkEXXbo1QOTesV8h2hkN-1g,,,none,hd,2d,PT7M14S,['/m/04rlf']
3TwiPa39WnM,UCEkE5ghV0z3q1vZuZqwkjug,,,none,hd,2d,PT1M18S,"['/m/02jjt', '/m/02vxn', '/m/02jjt', '/m/02vxn']"
Qzgar1P6cn0,UCRix1GJvSBNDpEFY561eSzw,,,none,hd,2d,PT5M4S,
TKhRjduXFEM,UCeY0bbntWzzVIaj2z3QigXg,,,none,hd,2d,PT10H58M56S,"['/m/098wr', '/m/05qt0', '/m/098wr', '/m/05qt0']"
QmAbpXRNuYA,UCOD8EZ6ztG7mvv4-YSBR2Xg,,,none,hd,2d,PT2M16S,"['/m/019_rr', '/m/019_rr']"
VW-5B_g8CrY,UC8p1vwvWtl6T73JiExfWs1g,,,none,hd,2d,PT1M27S,"['/m/06ntj', '/m/0jm_', '/m/06ntj', '/m/0jm_']"
Er1eh1D8p2o,UCY7sBX18GXc2O_9UvI4GeXQ,,,none,hd,2d,PT3M31S,
l0rAEPJoWeE,UC3aSWRvU2s8NyhnF1rfnwRQ,,,none,hd,2d,PT55S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
caCdf94Blfw,UCb-vZWBeWA5Q2818JmmJiqQ,,,none,hd,2d,PT27M20S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn', '/m/0f2f9']"
Wk6Z7HLpx8s,UCK0UUsCjtMRNtS3BPh1Yc4w,,,none,hd,2d,PT1M23S,"['/m/098wr', '/m/098wr']"
JZoO1Ftj-bM,UCOpcACMWblDls9Z6GERVi1A,,,none,hd,2d,PT4M30S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
_fVUX6-7VKE,UCXIJgqnII2ZOINSWNOGFThA,,,none,hd,2d,PT4M16S,"['/m/098wr', '/m/098wr']"
VRJmcxCrAOA,UCRijo3ddMTht_IHyNSNXpNQ,,,none,hd,2d,PT4M18S,"['/m/019_rr', '/m/019_rr']"
e2ExvdtmIyU,UChi08h4577eFsNXGd3sxYhw,,,none,hd,2d,PT4M52S,['/m/04rlf']
eUgrVCDUCtE,UCTMt7iMWa7jy0fNXIktwyLA,,,none,hd,2d,PT16M47S,"['/m/098wr', '/m/098wr']"
Lj6Y6JCu-l4,UCFzm6oAGFmmZfkrzQ5wATSQ,,,none,hd,2d,PT3M5S,"['/m/04rlf', '/m/02lkt', '/m/04rlf', '/m/02lkt']"
NkgW3SLLZgU,UC8-Th83bH_thdKZDJCrn88g,,,none,hd,2d,PT5M7S,"['/m/09kqc', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/09kqc', '/m/0f2f9']"
K0u_kAWLJOA,UC-2Y8dQb0S6DtpxNgAKoJKA,,,none,hd,2d,PT3M14S,"['/m/0403l3g', '/m/025zzc', '/m/0bzvm2', '/m/0bzvm2', '/m/025zzc', '/m/0403l3g']"
uGwcNjWrgaU,UC39eHhTEqiBlqRbmIIYjm-g,,,none,hd,2d,PT14M22S,"['/m/019_rr', '/m/019_rr']"
phCIKfJY7SU,UCJ5v_MCY6GNUBTO8-D3XoAg,,,none,hd,2d,PT4M11S,"['/m/066wd', '/m/02jjt', '/m/05qjc', '/m/02jjt', '/m/066wd', '/m/05qjc']"
lk8lozFBXpo,UCY30JRSgfhYXA6i6xX1erWg,,,none,hd,2d,PT4M34S,"['/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/09kqc']"
AKmlFyQaiXo,UCMtFAi84ehTSYSE9XoHefig,,,none,hd,2d,PT8M21S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
KpL6X856Y2E,UCHd62-u_v4DvJ8TCFtpi4GA,,,none,hd,2d,PT1M2S,
dAyg7C2-mjQ,UCJ15Zl-v8-ghTgEOTpxHdGw,,,none,hd,2d,PT5M42S,"['/m/019_rr', '/m/019_rr']"
IvAvHjYoLUU,UC9RM-iSvTu1uPJb8X5yp3EQ,,,none,hd,2d,PT13M3S,
vCWrArYJntc,UCBILbI8wZk3rL3qiZx470Ag,,,none,hd,2d,PT4M28S,"['/m/04rlf', '/m/04rlf']"
bqPARIKHbN8,UCn8zNIfYAQNdrFRrr8oibKw,,,none,hd,2d,PT18M21S,"['/m/019_rr', '/m/02wbm', '/m/019_rr', '/m/02wbm']"
X41ArlJVNYc,UCJOzFn6EU1wxQlEhbor14RA,,,none,hd,2d,PT2M14S,"['/m/019_rr', '/m/019_rr']"
d3h_uD-5d7A,UCWRV5AVOlKJR1Flvgt310Cw,,,none,hd,2d,PT19M14S,"['/m/019_rr', '/m/019_rr']"
J41qe-TM1DY,UCEf_Bc-KVd7onSeifS3py9g,,,none,hd,2d,PT2M59S,"['/m/064t9', '/m/04rlf', '/m/04rlf', '/m/064t9']"
JWa_Lbdl0J0,UCVTyTA7-g9nopHeHbeuvpRA,,,none,hd,2d,PT5M33S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
rWHrWuDnReM,UC8JE00xTMBOqKs7o0grFTfQ,,,none,hd,2d,PT58S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
e89IWTGdIuQ,UCJX-A23cuU_OZd5o31OtPfQ,,,none,sd,2d,PT2H39M41S,"['/m/019_rr', '/m/019_rr']"
EsdjC5dsOTM,UCeTKJSW1NTAkf27nNmjWt5A,,,none,hd,2d,PT5M17S,"['/m/07bs0', '/m/06ntj', '/m/06ntj', '/m/07bs0']"
1zO2JEV6He0,UCfm4y4rHF5HGrSr-qbvOwOg,,,none,hd,2d,PT6M42S,"['/m/02vxn', '/m/0f2f9']"
i0pmuBLUvmw,UCqBvyjQOrXPcwSpvfovjREg,,,none,hd,2d,PT11M8S,"['/m/019_rr', '/m/068hy', '/m/019_rr', '/m/068hy']"
ZWMp9BpWODk,UCKy1dAqELo0zrOtPkf0eTMw,,,none,hd,2d,PT5M26S,"['/m/025zzc', '/m/0403l3g', '/m/0bzvm2', '/m/0bzvm2', '/m/025zzc']"
TYFAkFxeukE,UCBi2mrWuNuyYy4gbM6fU18Q,,,none,hd,2d,PT15M50S,"['/m/098wr', '/m/05qt0', '/m/098wr', '/m/05qt0']"
2gGRX1bvgS8,UC-SJ6nODDmufqBzPBwCvYvQ,,,none,hd,2d,PT1M13S,"['/m/098wr', '/m/098wr']"
mA4NVRV1FGU,UCzco9CewPf0F-SP1p6LhWrw,,,none,hd,2d,PT6M49S,"['/m/019_rr', '/m/032tl', '/m/019_rr', '/m/032tl']"
z91xQ5u-_wY,UC16hCs7XeniFuoJq0hm_-EA,,,none,hd,2d,PT6M6S,
xPsEiZAOb_I,UCAaUVu8vYss8zCaC0WuA9jA,,,none,hd,2d,PT4M51S,"['/m/02jjt', '/m/02jjt']"
A4cASDml7Vk,UCCrF3VLIsUxUatn78C-HXoQ,,,none,hd,2d,PT3M57S,"['/m/064t9', '/m/04rlf', '/m/04rlf', '/m/064t9']"
k9XvXBqhu-E,UC5ULOEYE9J0qQOZoKQ4BS6Q,,,none,hd,2d,PT11M28S,['/m/027x7n']
